Whole Person Physiome Table for Cardiovascular System,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Author Name(s):,Jacob C. Scherba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Author ORCID(s):,0000-0001-8187-0507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reviewer Name(s):,Rajan Jain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reviewer ORCID(s):,0000-0002-1979-044X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
General Publication(s):,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data DOI:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date:,11/13/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Version Number:,v1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"List physiological functions as a hierarchy, starting with the body system in Function/1 (this should be the same as the table name), a major life function in Function/2, and more specific functions in subsequent columns. Add more columns if needed. Place limited explanatory text if needed in Function/Notes. Each function should include a ID from Gene Ontology (GO) if possible or another standard ontology. The LABEL column is the label for that ID as it appears in that ontology.",,,,,,,,,,,,,,,,,,,,,,,,,"Provide a very brief description (a few words) of the specific processes that occur during the corresponding function (e.g., a chemical reaction, physical change, feedback loop, etc.) in the Process column. Enter whether the Effector is a cell, tissue, or organ. Provide the anatomical location of the Effector in EffectorLocation along with the associated UBERON ID, if avaialble. Enter the Effector and its UBERON ID in the following columns. See Glossary for detailed instructions on tabulating the Signal, Effect, Behavior, Behavior X, Behavior Y, Behavior Z, and X Target columns.",,,,,,,,,,,,,,,Enter notes here from primary texts on quantitative information available for the processes denoted to the left,"Indicate the time scale category for this process: milliseconds, seconds, minutes, hours, days, weeks, years.","Indicate the signal scale category for this process: autocrine, paracrine, intra-organ, circulatory, systemic","Indicate the signal scale category for this process: autocrine, paracrine, intra-organ, circulatory, systemic","OPTIONAL FOR NOW. List clinical measures, such as laboratory tests, vital signs, or radiology studies, related to the physiological function. These columns are simple lists and are NOT hierarchical. Include an ID for the measurement, such as a LOINC code, if known. Add more columns if needed.",,,,,,,,,,,,"OPTIONAL FOR NOW. List other interacting physiological functions. These columns are simple lists and NOT hierarchical. Add more columns if needed. For the LABEL and ID columns, use Gene Ontology (GO) if possible.",,,,,,,,,,,,"DO NOT FILL THIS OUT YET. These columns will list body states or conditions that change the physiological process. (e.g., ""fed"", ""fasted"")",,"DO NOT FILL THIS OUT YET. These columns will indicate the changes that occur during the corresponding body states. (e.g., ""increase"", ""decrease"")",,"REQUIRED. Enter references in support of the information on this row. The ID column should include a standard identifier, such as a DOI or ISBN. The optional CHAPTER column should be used to list the relevant chapters in a book. The optional NOTES column can be used to clarify which part of the row the reference is for, such as a reference about the anatomical structures involved in the function rather than the interactions. Add more sets of reference columns if needed, making sure to include the ID column.",,,,,,,,,,,
Function/1,Function/1/LABEL,Function/1/ID,Function/2,Function/2/LABEL,Function/2/ID,Function/3,Function/3/LABEL,Function/3/ID,Function/4,Function/4/LABEL,Function/4/ID,Function/5,Function/5/LABEL,Function/5/ID,Function/6,Function/6/LABEL,Function/6/ID,Function/7,Function/7/LABEL,Function/7/ID,Function/8,Function/8/LABEL,Function/8/ID,Function/Notes,Process,EffectorScale,EffectorLocation,EffectorLocation/LABEL,EffectorLocation/ID,Effector,Effector/LABEL,Effector/ID,Signal,Effect,Behavior,Behavior X,Behavior Y,Behavior Z,X Target,QuantitativeNotes,TimeScale,SignalScale,EffectScale,ClinicalMeasure/1,ClinicalMeasure/1/LABEL,ClinicalMeasure/1/ID,ClinicalMeasure/2,ClinicalMeasure/2/LABEL,ClinicalMeasure/2/ID,ClinicalMeasure/3,ClinicalMeasure/3/LABEL,ClinicalMeasure/3/ID,ClinicalMeasure/4,ClinicalMeasure/4/LABEL,ClinicalMeasure/4/ID,Interaction/1,Interaction/1/LABEL,Interaction/1/ID,Interaction/2,Interaction/2/LABEL,Interaction/2/ID,Interaction/3,Interaction/3/LABEL,Interaction/3/ID,Interaction/4,Interaction/4/LABEL,Interaction/4/ID,State/1,State/2,Regulation/1,Regulation/2,REF/1,REF/1/ID,REF/1/CHAPTER,REF/1/NOTES,REF/2,REF/2/ID,REF/2/CHAPTER,REF/2/NOTES,REF/3,REF/3/ID,REF/3/CHAPTER,REF/3/NOTES
cardiovascular system,cardiovascular system,UBERON:0004535,blood circulation,blood circulation,GO:0008015,,,,,,,,,,,,,,,,,,,,,tissue,arterial vasculature,arterial system,UBERON:0004572,left superficial palmar arch,superficial palmar arch,UBERON:0006564,,does,transport of X from Y to Z,blood,ulnar artery,capillary,,,seconds,,intra-organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,blood circulation,blood circulation,GO:0008015,,,,,,,,,,,,,,,,,,,,,tissue,arterial vasculature,arterial system,UBERON:0004572,left superficial palmar arch,superficial palmar arch,UBERON:0006564,,does,transport of X from Y to Z,blood,radial artery,capillary,,,seconds,,intra-organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,blood circulation,blood circulation,GO:0008015,,,,,,,,,,,,,,,,,,,,,tissue,vascular system,vascular system,UBERON:0007798,capillary,capillary,UBERON:0001982,,does,transport of X from Y to Z,oxygen,blood,tissue,,,seconds,,intra-organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,blood circulation,blood circulation,GO:0008015,,,,,,,,,,,,,,,,,,,,,tissue,vascular system,vascular system,UBERON:0007798,capillary,capillary,UBERON:0001982,,does,transport of X from Y to Z,carbon dioxide,tissue,blood,,,seconds,,intra-organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,blood circulation,blood circulation,GO:0008015,,,,,,,,,,,,,,,,,,,,,tissue,vascular system,vascular system,UBERON:0007798,capillary,capillary,UBERON:0001982,,does,transport of X from Y to Z,glucose,blood,tissue,,,seconds,,intra-organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,blood circulation,blood circulation,GO:0008015,,,,,,,,,,,,,,,,,,,,,tissue,vascular system,vascular system,UBERON:0007798,pulmonary capillary,pulmonary capillary,UBERON:0016405,,does,transport of X from Y to Z,oxygen,alveolus,blood,,,seconds,,intra-organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,blood circulation,blood circulation,GO:0008015,,,,,,,,,,,,,,,,,,,,,tissue,vascular system,vascular system,UBERON:0007798,pulmonary capillary,pulmonary capillary,UBERON:0016405,,does,transport of X from Y to Z,carbon dioxide,blood ,alveolus,,,seconds,,intra-organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,blood circulation,blood circulation,GO:0008015,,,,,,,,,,,,,,,,,,,,,tissue,venous system,venous system,UBERON:0004582,capillary,capillary,UBERON:0001982,,does,transport of X from Y to Z,blood,superficial palmar arch,cephalic vein,,,seconds,,intra-organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,blood circulation,blood circulation,GO:0008015,,,,,,,,,,,,,,,,,,,,,tissue,venous system,venous system,UBERON:0004582,capillary,capillary,UBERON:0001982,,does,transport of X from Y to Z,blood,superficial palmar arch,basilic vein,,,seconds,,intra-organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,blood circulation,blood circulation,GO:0008015,,,,,,,,,,,,,,,,,,,,,tissue,venous system,venous system,UBERON:0004582,basilic vein,basilic vein,UBERON:0001411,,does,transport of X from Y to Z,blood,superficial palmar venous arch,brachial vein,,,seconds,,intra-organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,blood circulation,blood circulation,GO:0008015,,,,,,,,,,,,,,,,,,,,,tissue,venous system,venous system,UBERON:0004582,cephalic vein,cephalic vein,UBERON:0001106,,does,transport of X from Y to Z,blood,superficial palmar venous arch,brachial vein,,,seconds,,intra-organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,blood circulation,blood circulation,GO:0008015,,,,,,,,,,,,,,,,,,,,,tissue,venous system,venous system,UBERON:0004582,brachial vein,brachial vein,UBERON:0001413,,does,transport of X from Y to Z,blood,basilic vein,axillary vein,,,seconds,,intra-organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,blood circulation,blood circulation,GO:0008015,,,,,,,,,,,,,,,,,,,,,tissue,venous system,venous system,UBERON:0004582,brachial vein,brachial vein,UBERON:0001413,,does,transport of X from Y to Z,blood,cephalic vein,axillary vein,,,seconds,,intra-organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,blood circulation,blood circulation,GO:0008015,,,,,,,,,,,,,,,,,,,,,tissue,venous system,venous system,UBERON:0004582,axillary vein,axillary vein,UBERON:0000985,,does,transport of X from Y to Z,blood,brachial vein,subclavian vein,,,seconds,,intra-organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,blood circulation,blood circulation,GO:0008015,,,,,,,,,,,,,,,,,,,,,tissue,venous system,venous system,UBERON:0004582,subclavian vein,subclavian vein,UBERON:0001587,,does,transport of X from Y to Z,blood,axillary vein,anterior vena cava,,,seconds,,intra-organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,blood circulation,blood circulation,GO:0008015,,,,,,,,,,,,,,,,,,,,,tissue,venous system,venous system,UBERON:0004582,superior vena cava,anterior vena cava,UBERON:0001585,,does,transport of X from Y to Z,blood,subclavian vein,cardiac right atrium,,,seconds,,intra-organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,blood circulation,blood circulation,GO:0008015,,,,,,,,,,,,,,,,,,,,,tissue,venous system,venous system,UBERON:0004582,superior vena cava,anterior vena cava,UBERON:0001585,,does,transport of X from Y to Z,blood,internal jugular vein,cardiac right atrium,,,seconds,,intra-organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,blood circulation,blood circulation,GO:0008015,,,,,,,,,,,,,,,,,,,,,tissue,venous system,venous system,UBERON:0004582,superior vena cava,anterior vena cava,UBERON:0001585,,does,transport of X from Y to Z,blood,external jugular vein,cardiac right atrium,,,seconds,,intra-organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,blood circulation,blood circulation,GO:0008015,,,,,,,,,,,,,,,,,,,,,tissue,venous system,venous system,UBERON:0004582,internal jugular vein,internal jugular vein,UBERON:0001586,,does,transport of X from Y to Z,blood,cerebral venous vasculature,superior vena cava,,,seconds,,intra-organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,blood circulation,blood circulation,GO:0008015,,,,,,,,,,,,,,,,,,,,,tissue,venous system,venous system,UBERON:0004582,external jugular vein,external jugular vein,UBERON:0001101,,does,transport of X from Y to Z,blood,cerebral venous vasculature,cerebral venous vasculature,,,seconds,,intra-organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,blood circulation,blood circulation,GO:0008015,,,,,,,,,,,,,,,,,,,,,tissue,arterial vasculature,arterial system,UBERON:0004572,iliac artery,iliac artery,UBERON:0005609,,does,transport of X from Y to Z,blood,aorta,femoral artery,,,seconds,,intra-organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,blood circulation,blood circulation,GO:0008015,,,,,,,,,,,,,,,,,,,,,tissue,arterial vasculature,arterial system,UBERON:0004572,femoral artery,femoral artery,UBERON:0002060,,does,transport of X from Y to Z,blood,iliac artery,popliteal artery,,,seconds,,intra-organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,blood circulation,blood circulation,GO:0008015,,,,,,,,,,,,,,,,,,,,,tissue,arterial vasculature,arterial system,UBERON:0004572,popliteal artery,popliteal artery,UBERON:0002250,,does,transport of X from Y to Z,blood,femoral artery,anterior tibial artery,,,seconds,,intra-organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,blood circulation,blood circulation,GO:0008015,,,,,,,,,,,,,,,,,,,,,tissue,arterial vasculature,arterial system,UBERON:0004572,popliteal artery,popliteal artery,UBERON:0002250,,does,transport of X from Y to Z,blood,femoral artery,posterior tibial artery,,,seconds,,intra-organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,blood circulation,blood circulation,GO:0008015,,,,,,,,,,,,,,,,,,,,,tissue,arterial vasculature,arterial system,UBERON:0004572,anterior tibial artery,anterior tibial artery,UBERON:0001537,,does,transport of X from Y to Z,blood,popliteal artery,capillary,,,seconds,,intra-organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,blood circulation,blood circulation,GO:0008015,,,,,,,,,,,,,,,,,,,,,tissue,arterial vasculature,arterial system,UBERON:0004572,posterior tibial artery,posterior tibial artery,UBERON:0001538,,does,transport of X from Y to Z,blood,popliteal artery,capillary,,,seconds,,intra-organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,blood circulation,blood circulation,GO:0008015,,,,,,,,,,,,,,,,,,,,,tissue,vascular system,vascular system,UBERON:0007798,capillary,capillary,UBERON:0001982,,does,transport of X from Y to Z,blood,anterior tibial artery,anterior tibial vein,,,seconds,,intra-organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,blood circulation,blood circulation,GO:0008015,,,,,,,,,,,,,,,,,,,,,tissue,vascular system,vascular system,UBERON:0007798,capillary,capillary,UBERON:0001982,,does,transport of X from Y to Z,blood,posterior tibial artery,posterior tibial vein,,,seconds,,intra-organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,blood circulation,blood circulation,GO:0008015,,,,,,,,,,,,,,,,,,,,,tissue,venous system,venous system,UBERON:0004582,posterior tibial vein,posterior tibial vein,UBERON:0001546,,does,transport of X from Y to Z,blood,capillary,popliteal vein,,,seconds,,intra-organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,blood circulation,blood circulation,GO:0008015,,,,,,,,,,,,,,,,,,,,,tissue,venous system,venous system,UBERON:0004582,anterior tibial vein,anterior tibial vein,UBERON:0001545,,does,transport of X from Y to Z,blood,capillary,popliteal vein,,,seconds,,intra-organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,blood circulation,blood circulation,GO:0008015,,,,,,,,,,,,,,,,,,,,,tissue,venous system,venous system,UBERON:0004582,popliteal vein,popliteal vein,UBERON:0001544,,does,transport of X from Y to Z,blood,posterior tibial vein,femoral vein,,,seconds,,intra-organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,blood circulation,blood circulation,GO:0008015,,,,,,,,,,,,,,,,,,,,,tissue,venous system,venous system,UBERON:0004582,popliteal vein,popliteal vein,UBERON:0001544,,does,transport of X from Y to Z,blood,anterior tibial vein,femoral vein,,,seconds,,intra-organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,blood circulation,blood circulation,GO:0008015,,,,,,,,,,,,,,,,,,,,,tissue,venous system,venous system,UBERON:0004582,femoral vein,femoral vein,UBERON:0001361,,does,transport of X from Y to Z,blood,popliteal vein,iliac vein,,,seconds,,intra-organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,blood circulation,blood circulation,GO:0008015,,,,,,,,,,,,,,,,,,,,,tissue,venous system,venous system,UBERON:0004582,iliac vein,iliac vein,UBERON:0005610,,does,transport of X from Y to Z,blood,femoral vein,inferior vena cava,,,seconds,,intra-organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,blood circulation,blood circulation,GO:0008015,,,,,,,,,,,,,,,,,,,,,tissue,arterial vasculature,arterial system,UBERON:0004572,descending aorta,descending aorta,UBERON:0001514,,does,transport of X from Y to Z,blood,aorta,celiac trunk,,,seconds,,intra-organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,blood circulation,blood circulation,GO:0008015,,,,,,,,,,,,,,,,,,,,,tissue,arterial vasculature,arterial system,UBERON:0004572,celiac trunk,celiac trunk,UBERON:0006637,,does,transport of X from Y to Z,blood,descending aorta,common hepatic artery,,,seconds,,intra-organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,blood circulation,blood circulation,GO:0008015,,,,,,,,,,,,,,,,,,,,,tissue,arterial vasculature,arterial system,UBERON:0004572,celiac trunk,celiac trunk,UBERON:0006637,,does,transport of X from Y to Z,blood,descending aorta,left gastric artery,,,seconds,,intra-organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,blood circulation,blood circulation,GO:0008015,,,,,,,,,,,,,,,,,,,,,tissue,arterial vasculature,arterial system,UBERON:0004572,common hepatic artery,common hepatic artery,UBERON:0005436,,does,transport of X from Y to Z,blood,celiac trunk,proper hepatic artery,,,seconds,,intra-organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,blood circulation,blood circulation,GO:0008015,,,,,,,,,,,,,,,,,,,,,tissue,arterial vasculature,arterial system,UBERON:0004572,proper hepatic artery,proper hepatic artery,UBERON:0015480,,does,transport of X from Y to Z,blood,common hepatic artery,left hepatic artery,,,seconds,,intra-organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,blood circulation,blood circulation,GO:0008015,,,,,,,,,,,,,,,,,,,,,tissue,arterial vasculature,arterial system,UBERON:0004572,proper hepatic artery,proper hepatic artery,UBERON:0015480,,does,transport of X from Y to Z,blood,common hepatic artery,right hepatic artery,,,seconds,,intra-organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,blood circulation,blood circulation,GO:0008015,,,,,,,,,,,,,,,,,,,,,tissue,arterial vasculature,arterial system,UBERON:0004572,right hepatic artery,right hepatic artery,UBERON:0015482,,does,transport of X from Y to Z,blood,proper hepatic artery,capillary,,,seconds,,intra-organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,blood circulation,blood circulation,GO:0008015,,,,,,,,,,,,,,,,,,,,,tissue,arterial vasculature,arterial system,UBERON:0004572,left hepatic artery,left hepatic artery,UBERON:0015481,,does,transport of X from Y to Z,blood,proper hepatic artery,capillary,,,seconds,,intra-organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,blood circulation,blood circulation,GO:0008015,,,,,,,,,,,,,,,,,,,,,tissue,vascular system,vascular system,UBERON:0007798,capillary,capillary,UBERON:0001982,,does,transport of X from Y to Z,blood,right hepatic artery,hepatic vein,,,seconds,,intra-organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,blood circulation,blood circulation,GO:0008015,,,,,,,,,,,,,,,,,,,,,tissue,vascular system,vascular system,UBERON:0007798,capillary,capillary,UBERON:0001982,,does,transport of X from Y to Z,blood,left hepatic artery,hepatic vein,,,seconds,,intra-organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,blood circulation,blood circulation,GO:0008015,,,,,,,,,,,,,,,,,,,,,tissue,venous system,venous system,UBERON:0004582,hepatic vein,hepatic vein,UBERON:0001143,,does,transport of X from Y to Z,blood,capillary,inferior vena cava,,,seconds,,intra-organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,blood circulation,blood circulation,GO:0008015,,,,,,,,,,,,,,,,,,,,,tissue,venous system,venous system,UBERON:0004582,inferior vena cava,inferior vena cava,UBERON:0001072,,does,transport of X from Y to Z,blood,hepatic vein,cardiac right atrium,,,seconds,,intra-organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,blood circulation,blood circulation,GO:0008015,,,,,,,,,,,,,,,,,,,,,tissue,arterial vasculature,arterial system,UBERON:0004572,common hepatic artery,common hepatic artery,UBERON:0005436,,does,transport of X from Y to Z,blood,celiac trunk,gastroduodenal artery,,,seconds,,intra-organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,blood circulation,blood circulation,GO:0008015,,,,,,,,,,,,,,,,,,,,,tissue,arterial vasculature,arterial system,UBERON:0004572,common hepatic artery,common hepatic artery,UBERON:0005436,,does,transport of X from Y to Z,blood,celiac trunk,right gastric artery,,,seconds,,intra-organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,blood circulation,blood circulation,GO:0008015,,,,,,,,,,,,,,,,,,,,,tissue,arterial vasculature,arterial system,UBERON:0004572,right gastric artery,right gastric artery,UBERON:8920045,,does,transport of X from Y to Z,blood,common hepatic artery,capillary,,,seconds,,intra-organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,blood circulation,blood circulation,GO:0008015,,,,,,,,,,,,,,,,,,,,,tissue,arterial vasculature,arterial system,UBERON:0004572,left gastric artery,left gastric artery,UBERON:0001192,,does,transport of X from Y to Z,blood,celiac trunk,capillary,,,seconds,,intra-organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,blood circulation,blood circulation,GO:0008015,,,,,,,,,,,,,,,,,,,,,tissue,vascular system,vascular system,UBERON:0007798,capillary,capillary,UBERON:0001982,,does,transport of X from Y to Z,blood,right gastric artery,right gastric vein,,,seconds,,intra-organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,blood circulation,blood circulation,GO:0008015,,,,,,,,,,,,,,,,,,,,,tissue,vascular system,vascular system,UBERON:0007798,capillary,capillary,UBERON:0001982,,does,transport of X from Y to Z,blood,left gastric artery,left gastric vein,,,seconds,,intra-organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,blood circulation,blood circulation,GO:0008015,,,,,,,,,,,,,,,,,,,,,tissue,portal venous system,portal venous system,UBERON:0004582,left gastric vein,left gastric vein,UBERON:0014690,,does,transport of X from Y to Z,blood,capillary,portal vein,,,seconds,,intra-organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,blood circulation,blood circulation,GO:0008015,,,,,,,,,,,,,,,,,,,,,tissue,portal venous system,portal venous system,UBERON:0004582,right gastric vein,right gastric vein,UBERON:0014691,,does,transport of X from Y to Z,blood,capillary,portal vein,,,seconds,,intra-organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,blood circulation,blood circulation,GO:0008015,,,,,,,,,,,,,,,,,,,,,tissue,arterial vasculature,arterial system,UBERON:0004572,gastroduodenal artery,gastroduodenal artery,UBERON:0010132,,does,transport of X from Y to Z,blood,common hepatic artery,right gastroepiploic artery,,,seconds,,intra-organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,blood circulation,blood circulation,GO:0008015,,,,,,,,,,,,,,,,,,,,,tissue,arterial vasculature,arterial system,UBERON:0004572,right gastroepiploic artery,right gastroepiploic artery,UBERON:0035829,,does,transport of X from Y to Z,blood,gastroduodenal artery,capillary,,,seconds,,intra-organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,blood circulation,blood circulation,GO:0008015,,,,,,,,,,,,,,,,,,,,,tissue,vascular system,vascular system,UBERON:0007798,capillary,capillary,UBERON:0001982,,does,transport of X from Y to Z,blood,right gastroepiploic artery,right gastroepiploic vein,,,seconds,,intra-organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cardiovascular system,cardiovascular system,UBERON:0004535,blood circulation,blood circulation,GO:0008015,,,,,,,,,,,,,,,,,,,,,tissue,portal venous system,portal venous system,UBERON:0004582,right gastroepiploic vein,right gastroepiploic vein,UBERON:8920048,,does,transport of X from Y to Z,blood,capillary,superior mesenteric vein,,,seconds,,intra-organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
