Whole Person Physiome Table for Digestive System,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Author Name(s):,Minyan Zhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Author ORCID(s):,0000-0002-1868-3896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reviewer Name(s):,Rebecca Wells,Katalin Susztak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reviewer ORCID(s):,0000-0002-6988-4102,0000‑0002‑1005‑3726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
General Publication(s):,"Yamada’s Textbook of Gastroenterology (7e, 2022)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data DOI:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date:,10/28/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Version Number:,v1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"List physiological functions as a hierarchy, starting with the body system in Function/1 (this should be the same as the table name), a major life function in Function/2, and more specific functions in subsequent columns. Add more columns if needed. Place limited explanatory text if needed in Function/Notes. Each function should include a ID from Gene Ontology (GO) if possible or another standard ontology. The LABEL column is the label for that ID as it appears in that ontology.",,,,,,,,,,,,,,,,,,,,,,,,,"Provide a very brief description (a few words) of the specific processes that occur during the corresponding function (e.g., a chemical reaction, physical change, feedback loop, etc.) in the Process column. Enter whether the Effector is a cell, tissue, or organ. Provide the anatomical location of the Effector in EffectorLocation along with the associated UBERON ID, if avaialble. Enter the Effector and its UBERON ID in the following columns. See Glossary for detailed instructions on tabulating the Signal, Effect, Behavior, Behavior X, Behavior Y, and X Target columns.",,,,,,,,,,,,,,"Indicate the signal scale category for this process: autocrine, paracrine, intra-organ, circulatory, systemic","Indicate the signal scale category for this process: autocrine, paracrine, intra-organ, circulatory, systemic","Indicate the time scale category for this process: milliseconds, seconds, minutes, hours, days, weeks, years.","OPTIONAL FOR NOW. List clinical measures, such as laboratory tests, vital signs, or radiology studies, related to the physiological function. These columns are simple lists and are NOT hierarchical. Include an ID for the measurement, such as a LOINC code, if known. Add more columns if needed.",,,,,,,,,,,,"OPTIONAL FOR NOW. List other interacting physiological functions. These columns are simple lists and NOT hierarchical. Add more columns if needed. For the LABEL and ID columns, use Gene Ontology (GO) if possible.",,,,,,,,,,,,"REQUIRED. Enter references in support of the information on this row. The ID column should include a standard identifier, such as a DOI or ISBN. The optional CHAPTER column should be used to list the relevant chapters in a book. The optional NOTES column can be used to clarify which part of the row the reference is for, such as a reference about the anatomical structures involved in the function rather than the interactions. Add more sets of reference columns if needed, making sure to include the ID column.",,,,,,,,,,,
Function/1,Function/1/LABEL,Function/1/ID,Function/2,Function/2/LABEL,Function/2/ID,Function/3,Function/3/LABEL,Function/3/ID,Function/4,Function/4/LABEL,Function/4/ID,Function/5,Function/5/LABEL,Function/5/ID,Function/6,Function/6/LABEL,Function/6/ID,Function/7,Function/7/LABEL,Function/7/ID,Function/8,Function/8/LABEL,Function/8/ID,Function/Notes,Process,EffectorScale,EffectorLocation,EffectorLocation/LABEL,EffectorLocation/ID,Effector,Effector/LABEL,Effector/ID,Signal,Effect,Behavior,Behavior X,Behavior Y,EffectParameters (quantitative values),SignalScale,EffectScale,TimeScale,ClinicalMeasure/1,ClinicalMeasure/1/LABEL,ClinicalMeasure/1/ID,ClinicalMeasure/2,ClinicalMeasure/2/LABEL,ClinicalMeasure/2/ID,ClinicalMeasure/3,ClinicalMeasure/3/LABEL,ClinicalMeasure/3/ID,ClinicalMeasure/4,ClinicalMeasure/4/LABEL,ClinicalMeasure/4/ID,Interaction/1,Interaction/1/LABEL,Interaction/1/ID,Interaction/2,Interaction/2/LABEL,Interaction/2/ID,Interaction/3,Interaction/3/LABEL,Interaction/3/ID,Interaction/4,Interaction/4/LABEL,Interaction/4/ID,REF/1,REF/1/ID,REF/1/CHAPTER,REF/1/NOTES,REF/2,REF/2/ID,REF/2/CHAPTER,REF/2/NOTES,REF/3,REF/3/ID,REF/3/CHAPTER,REF/3/NOTES
Digestive system,digestive system process,GO:0022602,Electrolyte Balance,monoatomic ion homeostasis,GO:0050801,Water transport,water transport,GO:0006833,,,,,,,,,,,,,,,,,Coupled osmotic movement following ion flux: Aquaporin-mediated transcellular flow,Cell,Stomach,stomach,UBERON:0000945,Enterocyte,enterocyte,CL:0000584,,does,X formation,Aquaporin transcellular water flow,,,,Segmental (intra-organ),seconds–minutes,Stool water content,,, hydration state,,,,,,,,,Osmotic coupling to NaCl flux,,,,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,16,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Electrolyte Balance,monoatomic ion homeostasis,GO:0050801,Regulation of transport by second messengers,regulation of transport,GO:0051049,,,,,,,,,,,,,,,,,"cAMP-, cGMP- and Ca²⁺-mediated pathways: cAMP (VIP, PGE₂) → CFTR activation",Cell,Stomach,stomach,UBERON:0000945,Secretory enterocyte,secretory cell,CL:0000151,"VIP, PGE₂",increases,X activation,CFTR signaling,,,Paracrine / Intra-organ,Organ (intra-organ),Seconds–minutes,cAMP/cGMP levels,,, CFTR activity,,,,,,,,,"ENS and hormonal control (VIP, ACh, PGE₂)",,,,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,16,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Electrolyte Balance,monoatomic ion homeostasis,GO:0050801,Regulation of transport by second messengers,regulation of transport,GO:0051049,,,,,,,,,,,,,,,,,"cAMP-, cGMP- and Ca²⁺-mediated pathways: cGMP (guanylin, E. coli STa) → CFTR ↑",Cell,Stomach,stomach,UBERON:0000945,Secretory enterocyte,secretory cell,CL:0000151,Guanylin/STa,increases,X activation,CFTR signaling,,,Paracrine / Intra-organ,Organ (intra-organ),Seconds–minutes,cAMP/cGMP levels,,, CFTR activity,,,,,,,,,"ENS and hormonal control (VIP, ACh, PGE₂)",,,,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,16,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Electrolyte Balance,monoatomic ion homeostasis,GO:0050801,Regulation of transport by second messengers,regulation of transport,GO:0051049,,,,,,,,,,,,,,,,,"cAMP-, cGMP- and Ca²⁺-mediated pathways: Ca²⁺ (acetylcholine) → Cl⁻ & K⁺ channels ↑",Cell,Stomach,stomach,UBERON:0000945,Secretory enterocyte,secretory cell,CL:0000151,Ca²⁺/ACh,increases,X activation,Ca²⁺-ACh,,,Intra-organ,Paracrine,Seconds–minutes,cAMP/cGMP levels,,, CFTR activity,,,,,,,,,"ENS and hormonal control (VIP, ACh, PGE₂)",,,,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,16,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Secretory Function,secretion,GO:0046903,Gastric Secretions,gastric motility,GO:0035482 ,Gastric acid generation,gastric acid secretion,GO:0001696,,,,,,,,,,,,,,H⁺ secretion by parietal cells: H⁺/K⁺-ATPase exchanges H⁺ for K⁺,Cell,Stomach,stomach,UBERON:0000945,Parietal cell,parietal cell,CL:0000162,,does,X exchange,proton,,,,Cellular,Seconds–minutes,BAO,African baobab IgG Ab [Units/volume] in Serum or Plasma by Immunoassay,107991-2, MAO,MAOA gene upstream VNTR repeats [Entitic number] in Blood or Tissue by Molecular genetics method,82884-8, PAO (acid output),,,,,,"Neurocrine–paracrine–endocrine axis (ACh, histamine, gastrin)",,,,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,17,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Secretory Function,secretion,GO:0046903,Gastric Secretions,gastric motility,GO:0035482 ,Gastric acid generation,gastric acid secretion,GO:0001696,,,,,,,,,,,,,,H⁺ secretion by parietal cells: Carbonic anhydrase forms H⁺ and HCO₃⁻,Cell,Stomach,stomach,UBERON:0000945,Parietal cell,parietal cell,CL:0000162,,does,X generation,bicarbonate,,,,Cellular,Seconds–minutes,BAO,African baobab IgG Ab [Units/volume] in Serum or Plasma by Immunoassay,107991-2, MAO,MAOA gene upstream VNTR repeats [Entitic number] in Blood or Tissue by Molecular genetics method,82884-8, PAO (acid output),,,,,,"Neurocrine–paracrine–endocrine axis (ACh, histamine, gastrin)",,,,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,17,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Secretory Function,secretion,GO:0046903,Gastric Secretions,gastric motility,GO:0035482 ,Gastric acid generation,gastric acid secretion,GO:0001696,,,,,,,,,,,,,,H⁺ secretion by parietal cells: Cl⁻ and K⁺ channels recycle ions,Cell,Stomach,stomach,UBERON:0000945,Parietal cell,parietal cell,CL:0000162,,does,X recycling,chloride-potassium ion,,,,Cellular,Seconds–minutes,BAO,African baobab IgG Ab [Units/volume] in Serum or Plasma by Immunoassay,107991-2, MAO,MAOA gene upstream VNTR repeats [Entitic number] in Blood or Tissue by Molecular genetics method,82884-8, PAO (acid output),,,,,,"Neurocrine–paracrine–endocrine axis (ACh, histamine, gastrin)",,,,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,17,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Secretory Function,secretion,GO:0046903,Gastric Secretions,gastric motility,GO:0035482 ,Regulation of acid secretion,acid secretion,GO:0046717,,,,,,,,,,,,,,"Neurocrine, paracrine, endocrine pathways: Acetylcholine (vagus, M3 receptor)",Organ,Stomach,stomach,UBERON:0000945,Parietal,parietal cell,CL:0000162,ACh,increases,X activation,acetylcholine receptor,,,Paracrine / Intra-organ,Organ (intra-organ),Seconds–minutes,Gastrin,Gastrin [Mass/volume] in Serum or Plasma,2333-3, histamine levels,,,,,,,,,Vagus nerve → GRP → G cell,,, ECL → parietal cell synergy,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,17,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Secretory Function,secretion,GO:0046903,Gastric Secretions,gastric motility,GO:0035482 ,Regulation of acid secretion,acid secretion,GO:0046717,,,,,,,,,,,,,,"Neurocrine, paracrine, endocrine pathways: Histamine (ECL → H₂ receptor)",Organ,Stomach,stomach,UBERON:0000945,Parietal,parietal cell,CL:0000162,Histamine,increases,X activation,histamine receptor ,,,Paracrine / Intra-organ,Organ (intra-organ),Seconds–minutes,Gastrin,Gastrin [Mass/volume] in Serum or Plasma,2333-3, histamine levels,,,,,,,,,Vagus nerve → GRP → G cell,,, ECL → parietal cell synergy,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,17,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Secretory Function,secretion,GO:0046903,Gastric Secretions,gastric motility,GO:0035482 ,Regulation of acid secretion,acid secretion,GO:0046717,,,,,,,,,,,,,,"Neurocrine, paracrine, endocrine pathways: Gastrin (G cell → CCK₂ receptor)",Organ,Stomach,stomach,UBERON:0000945,Parietal,parietal cell,CL:0000162,Gastrin,increases,X stimulation,gastrin receptor ,,,Circulatory / Intra-organ,Organ (intra-organ),Seconds–minutes,Gastrin,Gastrin [Mass/volume] in Serum or Plasma,2333-3, histamine levels,,,,,,,,,Vagus nerve → GRP → G cell,,, ECL → parietal cell synergy,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,17,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Secretory Function,secretion,GO:0046903,Gastric Secretions,gastric motility,GO:0035482 ,Protective feedback control,central nervous system control of baroreceptor feedback,GO:0003019,,,,,,,,,,,,,,Somatostatin-mediated inhibition: Low pH → D cell somatostatin release,Organ,Stomach,stomach,UBERON:0000945,D cell,digestive enzyme secreting cell,CL:0000470,Low pH,increases,X secretion,somatostatin,,,Intra-organ,Cellular,Minutes–hours,Gastrin suppression index,,,,,,,,,,,,CGRP → D cell activation,,," enterogastrones (secretin, GIP) reinforce",,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,17,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Secretory Function,secretion,GO:0046903,Gastric Secretions,gastric motility,GO:0035482 ,Protective feedback control,central nervous system control of baroreceptor feedback,GO:0003019,,,,,,,,,,,,,,Somatostatin-mediated inhibition: Somatostatin inhibits G and ECL cells,Organ,Stomach,stomach,UBERON:0000945,D cell,digestive enzyme secreting cell,CL:0000470,Somatostatin,does,X inhibition,G and ECL,,,Paracrine / Circulatory,Organ (intra-organ),Minutes–hours,Gastrin suppression index,,,,,,,,,,,,CGRP → D cell activation,,," enterogastrones (secretin, GIP) reinforce",,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,17,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Secretory Function,secretion,GO:0046903,Gastric Secretions,gastric motility,GO:0035482 ,Protective feedback control,central nervous system control of baroreceptor feedback,GO:0003019,,,,,,,,,,,,,,Somatostatin-mediated inhibition: Acid output decreases (feedback loop),Organ,Stomach,stomach,UBERON:0000945,D cell,digestive enzyme secreting cell,CL:0000470,Somatostatin,does,X suppression,acid,,,Paracrine / Circulatory,Organ (intra-organ),Minutes–hours,Gastrin suppression index,,,,,,,,,,,,CGRP → D cell activation,,," enterogastrones (secretin, GIP) reinforce",,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,17,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Secretory Function,secretion,GO:0046903,Gastric Secretions,gastric motility,GO:0035482 ,Basal and stimulated secretion,secretion,GO:0046903,,,,,,,,,,,,,,Circadian & meal-related acid output: Basal output (BAO) ~10% of max,Organ system,Stomach,stomach,UBERON:0000945,Parietal,parietal cell,CL:0000162,,does,X secretion maintenance,basal acid,,,,Organ (intra-organ),Minutes–hours,BAO,African baobab IgG Ab [Units/volume] in Serum or Plasma by Immunoassay,107991-2, MAO,MAOA gene upstream VNTR repeats [Entitic number] in Blood or Tissue by Molecular genetics method,82884-8, meal-stimulated acid,,,,,,Cephalic (ACh) + gastric (gastrin) + intestinal (enterooxyntin) coordination,,,,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,17,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Secretory Function,secretion,GO:0046903,Gastric Secretions,gastric motility,GO:0035482 ,Basal and stimulated secretion,secretion,GO:0046903,,,,,,,,,,,,,,"Circadian & meal-related acid output: Meal → cephalic, gastric, intestinal phases",Organ system,Stomach,stomach,UBERON:0000945,Parietal,parietal cell,CL:0000162,Meal signals,increases,X stimulation,meal-phase acid ,,,Intra-organ / Circulatory,Organ (intra-organ),Minutes–hours,BAO,African baobab IgG Ab [Units/volume] in Serum or Plasma by Immunoassay,107991-2, MAO,MAOA gene upstream VNTR repeats [Entitic number] in Blood or Tissue by Molecular genetics method,82884-8, meal-stimulated acid,,,,,,Cephalic (ACh) + gastric (gastrin) + intestinal (enterooxyntin) coordination,,,,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,17,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Secretory Function,secretion,GO:0046903,Gastric Secretions,gastric motility,GO:0035482 ,Basal and stimulated secretion,secretion,GO:0046903,,,,,,,,,,,,,,Circadian & meal-related acid output: Gastrin & histamine dominate gastric phase,Organ system,Stomach,stomach,UBERON:0000945,Parietal,parietal cell,CL:0000162,Gastrin/Histamine,increases,X stimulation,gastrin-histamine acid ,,,Intra-organ / Circulatory,Organ (intra-organ),Minutes–hours,BAO,African baobab IgG Ab [Units/volume] in Serum or Plasma by Immunoassay,107991-2, MAO,MAOA gene upstream VNTR repeats [Entitic number] in Blood or Tissue by Molecular genetics method,82884-8, meal-stimulated acid,,,,,,Cephalic (ACh) + gastric (gastrin) + intestinal (enterooxyntin) coordination,,,,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,17,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Secretory Function,secretion,GO:0046903,Gastric Secretions,gastric motility,GO:0035482 ,Receptor-mediated control,receptor-mediated endocytosis,GO:0006898,,,,,,,,,,,,,,"H₂, M₃, CCK₂, SSTR₂ receptor signaling: H₂ → cAMP ↑ → PKA → pump activation",Tissue,Stomach,stomach,UBERON:0000945,Parietal,parietal cell,CL:0000162,H₂,increases,X activation,histamine-cAMP pump,,,Paracrine,Segmental (intra-organ),Seconds–minutes,Histamine inhibition tests,,,,,,,,,,,,Synergistic stimulation,,," additive blockade via PPIs, H₂RAs, antimuscarinics",,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,17,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Secretory Function,secretion,GO:0046903,Gastric Secretions,gastric motility,GO:0035482 ,Receptor-mediated control,receptor-mediated endocytosis,GO:0006898,,,,,,,,,,,,,,"H₂, M₃, CCK₂, SSTR₂ receptor signaling: M₃ → Ca²⁺ ↑ → PKC → pump insertion",Tissue,Stomach,stomach,UBERON:0000945,Parietal,parietal cell,CL:0000162,M₃,increases,X insertion,muscarinic-Ca²⁺ pump,,,Paracrine,Segmental (intra-organ),Seconds–minutes,Histamine inhibition tests,,,,,,,,,,,,Synergistic stimulation,,," additive blockade via PPIs, H₂RAs, antimuscarinics",,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,17,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Secretory Function,secretion,GO:0046903,Gastric Secretions,gastric motility,GO:0035482 ,Receptor-mediated control,receptor-mediated endocytosis,GO:0006898,,,,,,,,,,,,,,"H₂, M₃, CCK₂, SSTR₂ receptor signaling: CCK₂ → gastrin-mediated histamine release",Tissue,Stomach,stomach,UBERON:0000945,Parietal,parietal cell,CL:0000162,gastrin,increases,X secretion,histamine,,,Circulatory / Intra-organ,Cellular,Seconds–minutes,Histamine inhibition tests,,,,,,,,,,,,Synergistic stimulation,,," additive blockade via PPIs, H₂RAs, antimuscarinics",,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,17,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Secretory Function,secretion,GO:0046903,Gastric Secretions,gastric motility,GO:0035482 ,Mucosal protection and bicarbonate buffering,bicarbonate transport,GO:0015701,,,,,,,,,,,,,,Mucus & HCO₃⁻ secretion: Surface mucous cells secrete MUC5AC/TFF1,Tissue,Stomach,stomach,UBERON:0000945,Surface mucous,mucous cell of stomach,CL:0002180,,does,X secretion,mucin,,,,Cellular,Minutes–hours,Surface pH,,, mucus thickness,,,,,,,,,PGE₂ & NO increase blood flow and mucus secretion,,,,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,17,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Secretory Function,secretion,GO:0046903,Gastric Secretions,gastric motility,GO:0035482 ,Mucosal protection and bicarbonate buffering,bicarbonate transport,GO:0015701,,,,,,,,,,,,,,Mucus & HCO₃⁻ secretion: Neck mucous cells → MUC6/TFF2,Tissue,Stomach,stomach,UBERON:0000945,Surface mucous,mucous cell of stomach,CL:0002180,,does,X secretion,mucin,,,,Cellular,Minutes–hours,Surface pH,,, mucus thickness,,,,,,,,,PGE₂ & NO increase blood flow and mucus secretion,,,,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,17,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Secretory Function,secretion,GO:0046903,Gastric Secretions,gastric motility,GO:0035482 ,Mucosal protection and bicarbonate buffering,bicarbonate transport,GO:0015701,,,,,,,,,,,,,,Mucus & HCO₃⁻ secretion: HCO₃⁻ neutralizes acid at surface,Tissue,Stomach,stomach,UBERON:0000945,Surface mucous,mucous cell of stomach,CL:0002180,,does,X neutralization,bicarbonate acid,,,,Organ (intra-organ),Minutes–hours,Surface pH,,, mucus thickness,,,,,,,,,PGE₂ & NO increase blood flow and mucus secretion,,,,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,17,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Secretory Function,secretion,GO:0046903,Gastric Secretions,gastric motility,GO:0035482 ,Histamine synthesis and release,histamine uptake,GO:0051615,,,,,,,,,,,,,,ECL cell histamine release to parietal cell: ECL produces histamine via HDC enzyme,Cell,Stomach,stomach,UBERON:0000945,ECL cell,type ECL enteroendocrine cell,CL:0002273,,does,X synthesis,histamine,,,,Paracrine,Seconds–minutes,Serum histamine,,, aminopyrine uptake,,,,,,,,,Gastrin–ECL feedback,,, H₃ receptor autoinhibition,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,17,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Secretory Function,secretion,GO:0046903,Gastric Secretions,gastric motility,GO:0035482 ,Histamine synthesis and release,histamine uptake,GO:0051615,,,,,,,,,,,,,,ECL cell histamine release to parietal cell: Binds parietal H₂ receptor,Cell,Stomach,stomach,UBERON:0000945,ECL cell,type ECL enteroendocrine cell,CL:0002273,,does,X activation,histamine receptor ,,,,Segmental (intra-organ),Seconds–minutes,Serum histamine,,, aminopyrine uptake,,,,,,,,,Gastrin–ECL feedback,,, H₃ receptor autoinhibition,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,17,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Secretory Function,secretion,GO:0046903,Gastric Secretions,gastric motility,GO:0035482 ,Histamine synthesis and release,histamine uptake,GO:0051615,,,,,,,,,,,,,,ECL cell histamine release to parietal cell: Stimulates cAMP–PKA pathway,Cell,Stomach,stomach,UBERON:0000945,ECL cell,type ECL enteroendocrine cell,CL:0002273,,does,X activation,histamine-cAMP signaling ,,,,Organ (intra-organ),Seconds–minutes,Serum histamine,,, aminopyrine uptake,,,,,,,,,Gastrin–ECL feedback,,, H₃ receptor autoinhibition,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,17,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Secretory Function,secretion,GO:0046903,Gastric Secretions,gastric motility,GO:0035482 ,Gastric cell renewal and differentiation,stomach neuroendocrine cell differentiation,GO:0061102,,,,,,,,,,,,,,Stem cell–driven glandular turnover: Stem cells → mucous neck progenitors,Tissue,Stomach,stomach,UBERON:0000945,Stem,stem cell,CL:0000034,,does,X differentiation,stem-cell mucous-neck ,,,,Cellular,Days,Ki-67,Ki-67 nuclear Ag [Presence] in Tissue by Immune stain,33055-5, mucin expression,,,,,,,,,Parietal → morphogen (Shh) signaling maintains differentiation,,,,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,17,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Secretory Function,secretion,GO:0046903,Gastric Secretions,gastric motility,GO:0035482 ,Gastric cell renewal and differentiation,stomach neuroendocrine cell differentiation,GO:0061102,,,,,,,,,,,,,,Stem cell–driven glandular turnover: Differentiate into parietal & chief lineages,Tissue,Stomach,stomach,UBERON:0000945,Stem,stem cell,CL:0000034,,does,X differentiation,stem-cell lineage ,,,,Cellular,Days,Ki-67,Ki-67 nuclear Ag [Presence] in Tissue by Immune stain,33055-5, mucin expression,,,,,,,,,Parietal → morphogen (Shh) signaling maintains differentiation,,,,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,17,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Secretory Function,secretion,GO:0046903,Gastric Secretions,gastric motility,GO:0035482 ,Gastric cell renewal and differentiation,stomach neuroendocrine cell differentiation,GO:0061102,,,,,,,,,,,,,,Stem cell–driven glandular turnover: TGF-α/Shh maintain glandular pattern,Tissue,Stomach,stomach,UBERON:0000945,Stem,stem cell,CL:0000034,,does,X maintenance,TGF-α–Shh gland pattern,,,,Organ (intra-organ),Days,Ki-67,Ki-67 nuclear Ag [Presence] in Tissue by Immune stain,33055-5, mucin expression,,,,,,,,,Parietal → morphogen (Shh) signaling maintains differentiation,,,,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,17,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Secretory Function,secretion,GO:0046903,Pancreatic Secretion,pancreatic juice secretion,GO:0030157,Bicarbonate secretion,,,,,,,,,,,,,,,,Ductal HCO₃⁻ transport: pNBC1 loads HCO₃⁻ into duct cell basolaterally,Cell,Pancreas,pancreas,UBERON:0001264,Ductal epithelial cell,epithelial cell of pancreas,CL:0000083,,does,X uptake,pNBC1 bicarbonate,,,,Cellular,Seconds–minutes,Bicarbonate output test,,, secretin stimulation,Secretin stimulation/Gastrin XXX challenge panel,102087-4,,,,,,,Secretin → cAMP → CFTR activation,,," ACh, CCK potentiation",,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,18,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Secretory Function,secretion,GO:0046903,Pancreatic Secretion,pancreatic juice secretion,GO:0030157,Bicarbonate secretion,,,,,,,,,,,,,,,,Ductal HCO₃⁻ transport: CFTR and SLC26A6 mediate apical Cl⁻/HCO₃⁻ exchange,Cell,Pancreas,pancreas,UBERON:0001264,Ductal epithelial cell,epithelial cell of pancreas,CL:0000083,,does,X exchange (Y),CFTR-SLC26A6 ion,,,,Cellular,Seconds–minutes,Bicarbonate output test,,, secretin stimulation,Secretin stimulation/Gastrin XXX challenge panel,102087-4,,,,,,,Secretin → cAMP → CFTR activation,,," ACh, CCK potentiation",,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,18,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Secretory Function,secretion,GO:0046903,Pancreatic Secretion,pancreatic juice secretion,GO:0030157,Bicarbonate secretion,,,,,,,,,,,,,,,,Ductal HCO₃⁻ transport: H⁺ exits via Na⁺/H⁺ exchangers maintaining gradient,Cell,Pancreas,pancreas,UBERON:0001264,Ductal epithelial cell,epithelial cell of pancreas,CL:0000083,,does,X efflux,proton,,,,Cellular,Seconds–minutes,Bicarbonate output test,,, secretin stimulation,Secretin stimulation/Gastrin XXX challenge panel,102087-4,,,,,,,Secretin → cAMP → CFTR activation,,," ACh, CCK potentiation",,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,18,,,,,,,,,
