Whole Person Physiome Table for Integumentary System,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Author Name(s):,Minyan Zhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Author ORCID(s):,0000-0002-1868-3896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reviewer Name(s):,Brian Capell,Katalin Susztak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reviewer ORCID(s):,0000-0002-7036-8359,0000‑0002‑1005‑3726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
General Publication(s):,"Fitzpatrick’s Dermatology (9e, 2019). ISBN 978-0-07-183779-8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data DOI:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date:,12/4/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Version Number:,v1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"List physiological functions as a hierarchy, starting with the body system in Function/1 (this should be the same as the table name), a major life function in Function/2, and more specific functions in subsequent columns. Add more columns if needed. Place limited explanatory text if needed in Function/Notes. Each function should include a ID from Gene Ontology (GO) if possible or another standard ontology. The LABEL column is the label for that ID as it appears in that ontology.",,,,,,,,,,,,,,,,,,,,,,,,,"Provide a very brief description (a few words) of the specific processes that occur during the corresponding function (e.g., a chemical reaction, physical change, feedback loop, etc.) in the Process column. Enter whether the Effector is a cell, tissue, or organ. Provide the anatomical location of the Effector in EffectorLocation along with the associated UBERON ID, if avaialble. Enter the Effector and its UBERON ID in the following columns. See Glossary for detailed instructions on tabulating the Signal, Effect, Behavior, Behavior X, Behavior Y, and X Target columns.",,,,,,,,,,,,,,"Indicate the signal scale category for this process: autocrine, paracrine, intra-organ, circulatory, systemic","Indicate the signal scale category for this process: autocrine, paracrine, intra-organ, circulatory, systemic","Indicate the time scale category for this process: milliseconds, seconds, minutes, hours, days, weeks, years.","OPTIONAL FOR NOW. List clinical measures, such as laboratory tests, vital signs, or radiology studies, related to the physiological function. These columns are simple lists and are NOT hierarchical. Include an ID for the measurement, such as a LOINC code, if known. Add more columns if needed.",,,,,,,,,,,,"OPTIONAL FOR NOW. List other interacting physiological functions. These columns are simple lists and NOT hierarchical. Add more columns if needed. For the LABEL and ID columns, use Gene Ontology (GO) if possible.",,,,,,,,,,,,"REQUIRED. Enter references in support of the information on this row. The ID column should include a standard identifier, such as a DOI or ISBN. The optional CHAPTER column should be used to list the relevant chapters in a book. The optional NOTES column can be used to clarify which part of the row the reference is for, such as a reference about the anatomical structures involved in the function rather than the interactions. Add more sets of reference columns if needed, making sure to include the ID column.",,,,,,,,,,,
Function/1,Function/1/LABEL,Function/1/ID,Function/2,Function/2/LABEL,Function/2/ID,Function/3,Function/3/LABEL,Function/3/ID,Function/4,Function/4/LABEL,Function/4/ID,Function/5,Function/5/LABEL,Function/5/ID,Function/6,Function/6/LABEL,Function/6/ID,Function/7,Function/7/LABEL,Function/7/ID,Function/8,Function/8/LABEL,Function/8/ID,Function/Notes,Process,EffectorScale,EffectorLocation,EffectorLocation/LABEL,EffectorLocation/ID,Effector,Effector/LABEL,Effector/ID,Signal,Effect,Behavior,Behavior X,Behavior Y,EffectParameters (quantitative values),SignalScale,EffectScale,TimeScale,ClinicalMeasure/1,ClinicalMeasure/1/LABEL,ClinicalMeasure/1/ID,ClinicalMeasure/2,ClinicalMeasure/2/LABEL,ClinicalMeasure/2/ID,ClinicalMeasure/3,ClinicalMeasure/3/LABEL,ClinicalMeasure/3/ID,ClinicalMeasure/4,ClinicalMeasure/4/LABEL,ClinicalMeasure/4/ID,Interaction/1,Interaction/1/LABEL,Interaction/1/ID,Interaction/2,Interaction/2/LABEL,Interaction/2/ID,Interaction/3,Interaction/3/LABEL,Interaction/3/ID,Interaction/4,Interaction/4/LABEL,Interaction/4/ID,REF/1,REF/1/ID,REF/1/CHAPTER,REF/1/NOTES,REF/2,REF/2/ID,REF/2/CHAPTER,REF/2/NOTES,REF/3,REF/3/ID,REF/3/CHAPTER,REF/3/NOTES
Cellular Components of the Cutaneous Immune System,immune effector process,GO:0002252,Skin T-cell development,adaptive immune response,GO:0002250,Thymic maturation & peripheral activation,thymic T cell selection,GO:0045061,,,,,,,,,,,,,,,,,TCR selection to naïve to effector/memory,Organ,skin of body,skin of body,UBERON:0002097,"Thymus, lymph nodes",lymph node,UBERON:0000029,,does,Induction of X by Y,Thymic maturation & peripheral activation,TCR selection to naïve to effector/memory,,,Intra-organ,Weeks–years,"CD4/CD8 ratio, T-cell phenotyping",,,,,,,,,,,,antigen–TCR recognition module,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,11,,,,,,,,,
Cellular Components of the Cutaneous Immune System,immune effector process,GO:0002252,Skin TH1 immunity,adaptive immune response,GO:0002250,Cell-mediated antimicrobial defense,membrane destabilizing activity,GO:0140912,,,,,,,,,,,,,,,,,IFN-γ macrophage activation,Tissue,Dermis,dermis,UBERON:0002067,Dermis,dermis,UBERON:0002067,,does,X activation,IFN-γ macrophage,,,,Intra-organ,Hours–days,IFN-γ level,,,,,,,,,,,,TH1–macrophage activation loop,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,11,,,,,,,,,
Cellular Components of the Cutaneous Immune System,immune effector process,GO:0002252,Skin TH2 immunity,adaptive immune response,GO:0002250,Humoral immunity & allergy,,,,,,,,,,,,,,,,,,,IL-4/IL-5/IL-13 signaling,Tissue,Dermis,dermis,UBERON:0002067,Dermis,dermis,UBERON:0002067,,does,Induction of X by Y,Humoral immunity & allergy,IL-4/IL-5/IL-13 signaling,,,Intra-organ,Hours–days,"IgE, eosinophil counts",,,,,,,,,,,,TH2–B-cell class-switch axis,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,11,,,,,,,,,
Cellular Components of the Cutaneous Immune System,immune effector process,GO:0002252,Skin TH17 immunity,adaptive immune response,GO:0002250,Anti-bacterial/anti-fungal barrier defense,,,,,,,,,,,,,,,,,,,IL-17/IL-22–driven keratinocyte activation,Tissue,Epidermis,skin epidermis,UBERON:0001003,Epidermis,skin epidermis,UBERON:0001003,,does,Induction of X by Y,Anti-bacterial/anti-fungal barrier defense,IL-17/IL-22–driven keratinocyte activation,,,Intra-organ,Hours–days,IL-17 levels,,,,,,,,,,,,TH17–keratinocyte cytokine circuit,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,11,,,,,,,,,
Cellular Components of the Cutaneous Immune System,immune effector process,GO:0002252,Skin Tregs,adaptive immune response,GO:0002250,Immune tolerance maintenance,tolerance induction dependent upon immune response,GO:0002461,,,,,,,,,,,,,,,,,FOXP3-mediated suppression,Tissue,Dermis,dermis,UBERON:0002067,Dermis,dermis,UBERON:0002067,,does,Induction of X by Y,Immune tolerance maintenance,FOXP3-mediated suppression,,,Intra-organ,Days–years,FOXP3+ cell frequency,,,,,,,,,,,,Treg–effector T-cell suppression pathway,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,11,,,,,,,,,
Cellular Components of the Cutaneous Immune System,immune effector process,GO:0002252,Skin TFH cells,adaptive immune response,GO:0002250,Support B-cell antibody generation,immunoglobulin complex,GO:0019814,,,,,,,,,,,,,,,,,Germinal center formation,Organ,skin of body,skin of body,UBERON:0002097,"Lymph nodes, skin",lymph node,UBERON:0000029,,does,X formation,Germinal center,,,,Intra-organ,Days–weeks,Antibody isotype profiling,,,,,,,,,,,,TFH–B-cell germinal center module,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,11,,,,,,,,,
Cellular Components of the Cutaneous Immune System,immune effector process,GO:0002252,Skin TRM cells,adaptive immune response,GO:0002250,Rapid local recall immunity,,,,,,,,,,,,,,,,,,,Local retention via CD69/CD103,Tissue,Epidermis,skin epidermis,UBERON:0001003,Epidermis,skin epidermis,UBERON:0001003,,does,X retention via Y,Local,CD69/CD103,,,Intra-organ,Hours–years,Tissue TRM density,,,,,,,,,,,,TRM–keratinocyte adhesion network,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,11,,,,,,,,,
Cellular Components of the Cutaneous Immune System,immune effector process,GO:0002252,Skin ILC1/2/3,adaptive immune response,GO:0002250,Rapid innate cytokine response,innate immune response,GO:0045087,,,,,,,,,,,,,,,,,IL-12/25/33/TSLP-driven activation,Tissue,Dermis,dermis,UBERON:0002067,Dermis,dermis,UBERON:0002067,,does,X activation,IL-12/25/33/TSLP-driven rapid innate cytokine response,,,,Intra-organ,Minutes–hours,IL-5/13/17/22 levels,,,,,,,,,,,,epithelial–ILC cytokine axis,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,11,,,,,,,,,
Cellular Components of the Cutaneous Immune System,immune effector process,GO:0002252,Skin iNKT & MAIT,adaptive immune response,GO:0002250,Recognition of lipid / vitamin metabolite antigens,,,,,,,,,,,,,,,,,,,CD1d/MR1-dependent activation,Tissue,"Dermis, epidermis",skin epidermis,UBERON:0001003,"Dermis, epidermis",skin epidermis,UBERON:0001003,,does,X activation,CD1d/MR1-dependent recognition of lipid / vitamin metabolite antigens,,,,Intra-organ,Minutes–hours,Invariant TCR markers,,,,,,,,,,,,CD1-lipid antigen presentation module,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,11,,,,,,,,,
Cellular Components of the Cutaneous Immune System,immune effector process,GO:0002252,Skin Mast cells,innate immune response,GO:0045087,Immediate hypersensitivity & pathogen sensing,type I hypersensitivity,GO:0016068,,,,,,,,,,,,,,,,,IgE/FcεRI crosslinking → degranulation,Tissue,Dermis,dermis,UBERON:0002067,Dermis,dermis,UBERON:0002067,,does,Induction of X by Y,degranulation,IgE/FcεRI crosslinking ,,,Intra-organ,Seconds,Wheal/flare,,,,,,,,,,,,mast-cell degranulation cascade,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,11,,,,,,,,,
Cellular Components of the Cutaneous Immune System,immune effector process,GO:0002252,Skin Neutrophils,innate immune response,GO:0045087,Acute microbial killing,cell killing,GO:0001906,,,,,,,,,,,,,,,,,Phagocytosis,Tissue,Dermis,dermis,UBERON:0002067,Dermis,dermis,UBERON:0002067,,does,Induction of X by Y,Acute microbial killing,Phagocytosis,,,Intra-organ,Minutes–hours,"MPO level, neutrophil count",,,,,,,,,,,,neutrophil–pathogen killing complex,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,11,,,,,,,,,
Cellular Components of the Cutaneous Immune System,immune effector process,GO:0002252,Skin Neutrophils,innate immune response,GO:0045087,Acute microbial killing,cell killing,GO:0001906,,,,,,,,,,,,,,,,,degranulation,Tissue,Dermis,dermis,UBERON:0002067,Dermis,dermis,UBERON:0002067,,does,Induction of X by Y,Acute microbial killing,degranulation,,,Intra-organ,Minutes–hours,"MPO level, neutrophil count",,,,,,,,,,,,neutrophil–pathogen killing complex,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,11,,,,,,,,,
Cellular Components of the Cutaneous Immune System,immune effector process,GO:0002252,Skin Neutrophils,innate immune response,GO:0045087,Acute microbial killing,cell killing,GO:0001906,,,,,,,,,,,,,,,,,NETosis,Tissue,Dermis,dermis,UBERON:0002067,Dermis,dermis,UBERON:0002067,,does,Induction of X by Y,Acute microbial killing,NETosis,,,Intra-organ,Minutes–hours,"MPO level, neutrophil count",,,,,,,,,,,,neutrophil–pathogen killing complex,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,11,,,,,,,,,
Cellular Components of the Cutaneous Immune System,immune effector process,GO:0002252,Skin Eosinophils,innate immune response,GO:0045087,Anti-parasitic & allergic inflammation,inflammatory response,GO:0006954,,,,,,,,,,,,,,,,,IL-5/eotaxin-driven activation,Tissue,Dermis,dermis,UBERON:0002067,Dermis,dermis,UBERON:0002067,,does,X activation,IL-5/eotaxin-driven anti-parasitic & allergic,,,,Intra-organ,Hours,"Eosinophil count, MBP",,,,,,,,,,,,eosinophil–mast-cell interaction loop,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,11,,,,,,,,,
Cellular Components of the Cutaneous Immune System,immune effector process,GO:0002252,Skin Basophils,innate immune response,GO:0045087,TH2 inflammation & allergy amplification,inflammatory response,GO:0006954,,,,,,,,,,,,,,,,,IL-4 release,Tissue,Blood/dermis,dermis,UBERON:0002067,Blood/dermis,dermis,UBERON:0002067,,does,X release,IL-4 ,,,,Intra-organ,Hours,IL-4 levels,,,,,,,,,,,,basophil–IgE activation module,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,11,,,,,,,,,
Cellular Components of the Cutaneous Immune System,immune effector process,GO:0002252,Skin Basophils,innate immune response,GO:0045087,TH2 inflammation & allergy amplification,inflammatory response,GO:0006954,,,,,,,,,,,,,,,,,IgE-dependent activation,Tissue,Blood/dermis,dermis,UBERON:0002067,Blood/dermis,dermis,UBERON:0002067,,does,X activation,IgE-dependent TH2 inflammation & allergy amplification,,,,Intra-organ,Hours,IL-4 levels,,,,,,,,,,,,basophil–IgE activation module,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,11,,,,,,,,,
Cellular Components of the Cutaneous Immune System,immune effector process,GO:0002252,Keratinocytes,regulation of keratinocyte proliferation,GO:0010837,Physical barrier and environmental interface,response to external stimulus,GO:0009605,,,,,,,,,,,,,,,,,Cornification and maintenance of stratified epidermal layers,Tissue,Epidermis,skin epidermis,UBERON:0001003,Epidermis,skin epidermis,UBERON:0001003,,does,Induction of X by Y,Physical barrier and environmental interface,Cornification and maintenance of stratified epidermal layers,,,Intra-organ,Days–weeks,"Transepidermal water loss (TEWL), skin pH",,,,,,,,,,,,epidermal barrier maintenance network,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,11,,,,,,,,,
Cellular Components of the Cutaneous Immune System,immune effector process,GO:0002252,Keratinocytes,regulation of keratinocyte proliferation,GO:0010837,Antimicrobial surface defense,membrane destabilizing activity,GO:0140912,,,,,,,,,,,,,,,,,"Constitutive and inducible AMP production (hBD2, RNase7, LL37, dermcidin)",Tissue,Epidermis,skin epidermis,UBERON:0001003,Epidermis,skin epidermis,UBERON:0001003,,does,Induction of X by Y,Antimicrobial surface defense,"Constitutive and inducible AMP production (hBD2, RNase7, LL37, dermcidin)",,,Intra-organ,Minutes–hours,"AMP expression levels, microbiome composition",,,,,,,,,,,,keratinocyte–microbe antimicrobial interface,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,11,,,,,,,,,
Cellular Components of the Cutaneous Immune System,immune effector process,GO:0002252,Keratinocytes,regulation of keratinocyte proliferation,GO:0010837,Innate immune sensing of pathogens and damage,innate immune response,GO:0045087,,,,,,,,,,,,,,,,,TLR1/2/3/4/5/10 and PRR activation by PAMPs/DAMPs,Tissue,Epidermis,skin epidermis,UBERON:0001003,Epidermis,skin epidermis,UBERON:0001003,,does,X activation by Y,TLR1/2/3/4/5/10 and PRR,PAMPs/DAMPs,,,Intra-organ,Seconds–minutes,"TLR expression, downstream cytokines (IL-1, IL-6, TNF-α)",,,,,,,,,,,,keratinocyte pattern-recognition receptor system,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,11,,,,,,,,,
Cellular Components of the Cutaneous Immune System,immune effector process,GO:0002252,Keratinocytes,regulation of keratinocyte proliferation,GO:0010837,Cytokine hub for cutaneous inflammation,inflammatory response,GO:0006954,,,,,,,,,,,,,,,,,"Secretion of IL-1, IL-6, IL-7, IL-15, IL-20, TNF-α, TGF-β1, TSLP, IL-36",Tissue,Epidermis,skin epidermis,UBERON:0001003,Epidermis,skin epidermis,UBERON:0001003,,does,X Secretion,IL-1,,,,Intra-organ,Minutes–hours,"Cytokine panels in lesional skin, phospho-STAT signaling",,,,,,,,,,,,keratinocyte–immune cell cytokine network,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,11,,,,,,,,,
Cellular Components of the Cutaneous Immune System,immune effector process,GO:0002252,Keratinocytes,regulation of keratinocyte proliferation,GO:0010837,Cytokine hub for cutaneous inflammation,inflammatory response,GO:0006954,,,,,,,,,,,,,,,,,"Secretion of IL-1, IL-6, IL-7, IL-15, IL-20, TNF-α, TGF-β1, TSLP, IL-36",Tissue,Epidermis,skin epidermis,UBERON:0001003,Epidermis,skin epidermis,UBERON:0001003,,does,X Secretion,IL-6,,,,Intra-organ,Minutes–hours,"Cytokine panels in lesional skin, phospho-STAT signaling",,,,,,,,,,,,keratinocyte–immune cell cytokine network,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,11,,,,,,,,,
Cellular Components of the Cutaneous Immune System,immune effector process,GO:0002252,Keratinocytes,regulation of keratinocyte proliferation,GO:0010837,Cytokine hub for cutaneous inflammation,inflammatory response,GO:0006954,,,,,,,,,,,,,,,,,"Secretion of IL-1, IL-6, IL-7, IL-15, IL-20, TNF-α, TGF-β1, TSLP, IL-36",Tissue,Epidermis,skin epidermis,UBERON:0001003,Epidermis,skin epidermis,UBERON:0001003,,does,X Secretion,IL-7,,,,Intra-organ,Minutes–hours,"Cytokine panels in lesional skin, phospho-STAT signaling",,,,,,,,,,,,keratinocyte–immune cell cytokine network,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,11,,,,,,,,,
Cellular Components of the Cutaneous Immune System,immune effector process,GO:0002252,Keratinocytes,regulation of keratinocyte proliferation,GO:0010837,Cytokine hub for cutaneous inflammation,inflammatory response,GO:0006954,,,,,,,,,,,,,,,,,"Secretion of IL-1, IL-6, IL-7, IL-15, IL-20, TNF-α, TGF-β1, TSLP, IL-36",Tissue,Epidermis,skin epidermis,UBERON:0001003,Epidermis,skin epidermis,UBERON:0001003,,does,X Secretion,IL-15,,,,Intra-organ,Minutes–hours,"Cytokine panels in lesional skin, phospho-STAT signaling",,,,,,,,,,,,keratinocyte–immune cell cytokine network,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,11,,,,,,,,,
Cellular Components of the Cutaneous Immune System,immune effector process,GO:0002252,Keratinocytes,regulation of keratinocyte proliferation,GO:0010837,Cytokine hub for cutaneous inflammation,inflammatory response,GO:0006954,,,,,,,,,,,,,,,,,"Secretion of IL-1, IL-6, IL-7, IL-15, IL-20, TNF-α, TGF-β1, TSLP, IL-36",Tissue,Epidermis,skin epidermis,UBERON:0001003,Epidermis,skin epidermis,UBERON:0001003,,does,X Secretion,IL-20,,,,Intra-organ,Minutes–hours,"Cytokine panels in lesional skin, phospho-STAT signaling",,,,,,,,,,,,keratinocyte–immune cell cytokine network,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,11,,,,,,,,,
Cellular Components of the Cutaneous Immune System,immune effector process,GO:0002252,Keratinocytes,regulation of keratinocyte proliferation,GO:0010837,Cytokine hub for cutaneous inflammation,inflammatory response,GO:0006954,,,,,,,,,,,,,,,,,"Secretion of IL-1, IL-6, IL-7, IL-15, IL-20, TNF-α, TGF-β1, TSLP, IL-36",Tissue,Epidermis,skin epidermis,UBERON:0001003,Epidermis,skin epidermis,UBERON:0001003,,does,X Secretion,TNF-α,,,,Intra-organ,Minutes–hours,"Cytokine panels in lesional skin, phospho-STAT signaling",,,,,,,,,,,,keratinocyte–immune cell cytokine network,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,11,,,,,,,,,
Cellular Components of the Cutaneous Immune System,immune effector process,GO:0002252,Keratinocytes,regulation of keratinocyte proliferation,GO:0010837,Cytokine hub for cutaneous inflammation,inflammatory response,GO:0006954,,,,,,,,,,,,,,,,,"Secretion of IL-1, IL-6, IL-7, IL-15, IL-20, TNF-α, TGF-β1, TSLP, IL-36",Tissue,Epidermis,skin epidermis,UBERON:0001003,Epidermis,skin epidermis,UBERON:0001003,,does,X Secretion,TGF-β1,,,,Intra-organ,Minutes–hours,"Cytokine panels in lesional skin, phospho-STAT signaling",,,,,,,,,,,,keratinocyte–immune cell cytokine network,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,11,,,,,,,,,
Cellular Components of the Cutaneous Immune System,immune effector process,GO:0002252,Keratinocytes,regulation of keratinocyte proliferation,GO:0010837,Cytokine hub for cutaneous inflammation,inflammatory response,GO:0006954,,,,,,,,,,,,,,,,,"Secretion of IL-1, IL-6, IL-7, IL-15, IL-20, TNF-α, TGF-β1, TSLP, IL-36",Tissue,Epidermis,skin epidermis,UBERON:0001003,Epidermis,skin epidermis,UBERON:0001003,,does,X Secretion,TSLP,,,,Intra-organ,Minutes–hours,"Cytokine panels in lesional skin, phospho-STAT signaling",,,,,,,,,,,,keratinocyte–immune cell cytokine network,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,11,,,,,,,,,
Cellular Components of the Cutaneous Immune System,immune effector process,GO:0002252,Keratinocytes,regulation of keratinocyte proliferation,GO:0010837,Cytokine hub for cutaneous inflammation,inflammatory response,GO:0006954,,,,,,,,,,,,,,,,,"Secretion of IL-1, IL-6, IL-7, IL-15, IL-20, TNF-α, TGF-β1, TSLP, IL-36",Tissue,Epidermis,skin epidermis,UBERON:0001003,Epidermis,skin epidermis,UBERON:0001003,,does,X Secretion,IL-36,,,,Intra-organ,Minutes–hours,"Cytokine panels in lesional skin, phospho-STAT signaling",,,,,,,,,,,,keratinocyte–immune cell cytokine network,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,11,,,,,,,,,
Cellular Components of the Cutaneous Immune System,immune effector process,GO:0002252,Keratinocytes,regulation of keratinocyte proliferation,GO:0010837,Directed recruitment of specific leukocyte subsets,leukocyte chemotaxis,GO:0030595,,,,,,,,,,,,,,,,,"Chemokine production (CXCL1/2/8, CCL4/5/17/20/22, CXCL9/10)",Tissue,Epidermis,skin epidermis,UBERON:0001003,Epidermis,skin epidermis,UBERON:0001003,,does,X production,CXCL1/2/8,,,,Intra-organ,Minutes–hours,"Leukocyte subset counts (neutrophils, Th1, Th2, Th17)",,,,,,,,,,,,keratinocyte–leukocyte chemokine axis,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,11,,,,,,,,,
Cellular Components of the Cutaneous Immune System,immune effector process,GO:0002252,Keratinocytes,regulation of keratinocyte proliferation,GO:0010837,Directed recruitment of specific leukocyte subsets,leukocyte chemotaxis,GO:0030595,,,,,,,,,,,,,,,,,"Chemokine production (CXCL1/2/8, CCL4/5/17/20/22, CXCL9/10)",Tissue,Epidermis,skin epidermis,UBERON:0001003,Epidermis,skin epidermis,UBERON:0001003,,does,X production,CCL4/5/17/20/22,,,,Intra-organ,Minutes–hours,"Leukocyte subset counts (neutrophils, Th1, Th2, Th17)",,,,,,,,,,,,keratinocyte–leukocyte chemokine axis,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,11,,,,,,,,,
Cellular Components of the Cutaneous Immune System,immune effector process,GO:0002252,Keratinocytes,regulation of keratinocyte proliferation,GO:0010837,Directed recruitment of specific leukocyte subsets,leukocyte chemotaxis,GO:0030595,,,,,,,,,,,,,,,,,"Chemokine production (CXCL1/2/8, CCL4/5/17/20/22, CXCL9/10)",Tissue,Epidermis,skin epidermis,UBERON:0001003,Epidermis,skin epidermis,UBERON:0001003,,does,X production,CXCL9/10,,,,Intra-organ,Minutes–hours,"Leukocyte subset counts (neutrophils, Th1, Th2, Th17)",,,,,,,,,,,,keratinocyte–leukocyte chemokine axis,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,11,,,,,,,,,
Cellular Components of the Cutaneous Immune System,immune effector process,GO:0002252,Keratinocytes,regulation of keratinocyte proliferation,GO:0010837,Shaping Th1 / Th2 / Th17 microenvironments,T-helper cell lineage commitment,GO:0002295,,,,,,,,,,,,,,,,,"Differential chemokine output to attract Th1 (CXCL9/10), Th2 (CCL17/22), Th17 (CCL20)",Tissue,Epidermis,skin epidermis,UBERON:0001003,Epidermis,skin epidermis,UBERON:0001003,CXCL9/10,does,X attraction,Th1,,,paracrine,Intra-organ,Hours–days,T-cell subset profiling (Th1/Th2/Th17 ratios),,,,,,,,,,,,keratinocyte–T-helper polarization module,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,11,,,,,,,,,
Cellular Components of the Cutaneous Immune System,immune effector process,GO:0002252,Keratinocytes,regulation of keratinocyte proliferation,GO:0010837,Shaping Th1 / Th2 / Th17 microenvironments,T-helper cell lineage commitment,GO:0002295,,,,,,,,,,,,,,,,,"Differential chemokine output to attract Th1 (CXCL9/10), Th2 (CCL17/22), Th17 (CCL20)",Tissue,Epidermis,skin epidermis,UBERON:0001003,Epidermis,skin epidermis,UBERON:0001003,CCL17/22,does,X attraction,Th2 ,,,paracrine,Intra-organ,Hours–days,T-cell subset profiling (Th1/Th2/Th17 ratios),,,,,,,,,,,,keratinocyte–T-helper polarization module,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,11,,,,,,,,,
Cellular Components of the Cutaneous Immune System,immune effector process,GO:0002252,Keratinocytes,regulation of keratinocyte proliferation,GO:0010837,Shaping Th1 / Th2 / Th17 microenvironments,T-helper cell lineage commitment,GO:0002295,,,,,,,,,,,,,,,,,"Differential chemokine output to attract Th1 (CXCL9/10), Th2 (CCL17/22), Th17 (CCL20)",Tissue,Epidermis,skin epidermis,UBERON:0001003,Epidermis,skin epidermis,UBERON:0001003,CCL20,does,X attraction,Th17,,,paracrine,Intra-organ,Hours–days,T-cell subset profiling (Th1/Th2/Th17 ratios),,,,,,,,,,,,keratinocyte–T-helper polarization module,,,,,,,,,,,,"Fitzpatrick’s Dermatology (9e, 2019)",978-0-07-183779-8,11,,,,,,,,,
