Whole Person Physiome Table for Nervous System,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Author Name(s):,Jacob C. Scherba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Author ORCID(s):,0000-0001-8187-0507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reviewer Name(s):,Richard Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reviewer ORCID(s):,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
General Publication(s):,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data DOI:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date:,1/12/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Version Number:,v1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"List physiological functions as a hierarchy, starting with the body system in Function/1 (this should be the same as the table name), a major life function in Function/2, and more specific functions in subsequent columns. Add more columns if needed. Place limited explanatory text if needed in Function/Notes. Each function should include a ID from Gene Ontology (GO) if possible or another standard ontology. The LABEL column is the label for that ID as it appears in that ontology.",,,,,,,,,,,,,,,,,,,,,,,,,"Provide a very brief description (a few words) of the specific processes that occur during the corresponding function (e.g., a chemical reaction, physical change, feedback loop, etc.) in the Process column. Enter whether the Effector is a cell, tissue, or organ. Provide the anatomical location of the Effector in EffectorLocation along with the associated UBERON ID, if avaialble. Enter the Effector and its UBERON ID in the following columns. See Glossary for detailed instructions on tabulating the Signal, Effect, Behavior, Behavior X, Behavior Y, Behavior Z, and X Target columns.",,,,,,,,,,,,,,,Enter notes here from primary texts on quantitative information available for the processes denoted to the left,"Indicate the time scale category for this process: milliseconds, seconds, minutes, hours, days, weeks, years.","Indicate the signal scale category for this process: autocrine, paracrine, intra-organ, circulatory, systemic","Indicate the signal scale category for this process: autocrine, paracrine, intra-organ, circulatory, systemic","OPTIONAL FOR NOW. List clinical measures, such as laboratory tests, vital signs, or radiology studies, related to the physiological function. These columns are simple lists and are NOT hierarchical. Include an ID for the measurement, such as a LOINC code, if known. Add more columns if needed.",,,,,,,,,,,,"OPTIONAL FOR NOW. List other interacting physiological functions. These columns are simple lists and NOT hierarchical. Add more columns if needed. For the LABEL and ID columns, use Gene Ontology (GO) if possible.",,,,,,,,,,,,"DO NOT FILL THIS OUT YET. These columns will list body states or conditions that change the physiological process. (e.g., ""fed"", ""fasted"")",,"DO NOT FILL THIS OUT YET. These columns will indicate the changes that occur during the corresponding body states. (e.g., ""increase"", ""decrease"")",,"REQUIRED. Enter references in support of the information on this row. The ID column should include a standard identifier, such as a DOI or ISBN. The optional CHAPTER column should be used to list the relevant chapters in a book. The optional NOTES column can be used to clarify which part of the row the reference is for, such as a reference about the anatomical structures involved in the function rather than the interactions. Add more sets of reference columns if needed, making sure to include the ID column.",,,,,,,,,,,
Function/1,Function/1/LABEL,Function/1/ID,Function/2,Function/2/LABEL,Function/2/ID,Function/3,Function/3/LABEL,Function/3/ID,Function/4,Function/4/LABEL,Function/4/ID,Function/5,Function/5/LABEL,Function/5/ID,Function/6,Function/6/LABEL,Function/6/ID,Function/7,Function/7/LABEL,Function/7/ID,Function/8,Function/8/LABEL,Function/8/ID,Function/Notes,Process,EffectorScale,EffectorLocation,EffectorLocation/LABEL,EffectorLocation/ID,Effector,Effector/LABEL,Effector/ID,Signal,Effect,Behavior,Behavior X,Behavior Y,Behavior Z,X Target,QuantitativeNotes,TimeScale,SignalScale,EffectScale,ClinicalMeasure/1,ClinicalMeasure/1/LABEL,ClinicalMeasure/1/ID,ClinicalMeasure/2,ClinicalMeasure/2/LABEL,ClinicalMeasure/2/ID,ClinicalMeasure/3,ClinicalMeasure/3/LABEL,ClinicalMeasure/3/ID,ClinicalMeasure/4,ClinicalMeasure/4/LABEL,ClinicalMeasure/4/ID,Interaction/1,Interaction/1/LABEL,Interaction/1/ID,Interaction/2,Interaction/2/LABEL,Interaction/2/ID,Interaction/3,Interaction/3/LABEL,Interaction/3/ID,Interaction/4,Interaction/4/LABEL,Interaction/4/ID,State/1,State/2,Regulation/1,Regulation/2,REF/1,REF/1/ID,REF/1/CHAPTER,REF/1/NOTES,REF/2,REF/2/ID,REF/2/CHAPTER,REF/2/NOTES,REF/3,REF/3/ID,REF/3/CHAPTER,REF/3/NOTES
nervous system,nervous system process,GO:0050877,sensory perception,sensory perception,GO:0007600,sensory perception of chemical stimulus,sensory perception of chemical stimulus,GO:0007606,detection of oxygen,detection of oxygen,GO:0003032,,,,,,,,,,,,,,,tissue,vascular system,vascular system,UBERON:0007798,arterial vasculature,arterial system,UBERON:0004572,sympathetic nerve depolarization,increases,resistance,,,,,,milliseconds,paracrine,autocrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,sensory perception,sensory perception,GO:0007600,sensory perception of chemical stimulus,sensory perception of chemical stimulus,GO:0007606,detection of oxygen,detection of oxygen,GO:0003032,,,,,,,,,,,,,,,tissue,vascular system,vascular system,UBERON:0007798,venous system,venous system,UBERON:0004582,sympathetic nerve depolarization,increases,resistance,,,,,,milliseconds,paracrine,autocrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,sensory perception,sensory perception,GO:0007600,sensory perception of chemical stimulus,sensory perception of chemical stimulus,GO:0007606,detection of carbon dioxide,detection of carbon dioxide,GO:0003031,,,,,,,,,,,,,,CN IX detects partial pressure of carbon dioxide in the carotid body via chemoreception,tissue,carotid body,carotid body,UBERON:0001629,chemoreceptor,chemoreceptor,UBERON:0018391,,does,detection of X,partial pressure of carbon dioxide,,,,,milliseconds,,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,sensory perception,sensory perception,GO:0007600,sensory perception of chemical stimulus,sensory perception of chemical stimulus,GO:0007606,detection of carbon dioxide,detection of carbon dioxide,GO:0003031,,,,,,,,,,,,,,,tissue,carotid body,carotid body,UBERON:0001629,chemoreceptor,chemoreceptor,UBERON:0018391,increased partial pressure of carbon dioxide,increases,depolarization,,,,,,milliseconds,circulatory,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,muscle contraction,muscle contraction,GO:0006936,skeletal muscle contraction,skeletal muscle contraction,GO:0003009,swallowing ,,,,,,,,,,,,,,,,CN X innervates pharyngeal constrictor to coordinate swallowing,tissue,glossopharyngeal nerve,glossopharyngeal nerve,UBERON:0001649,pharyngeal nerve plexus,pharyngeal nerve plexus,UBERON:0011325,,does,innervation of X,superior pharyngeal constrictor,,,,,milliseconds,,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,muscle contraction,muscle contraction,GO:0006936,skeletal muscle contraction,skeletal muscle contraction,GO:0003009,swallowing ,,,,,,,,,,,,,,,,CN X innervates pharyngeal constrictor to coordinate swallowing,tissue,vagus nerve,vagus nerve,UBERON:0001759,pharyngeal nerve plexus,pharyngeal nerve plexus,UBERON:0011325,,does,innervation of X,superior pharyngeal constrictor,,,,,milliseconds,,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,muscle contraction,muscle contraction,GO:0006936,skeletal muscle contraction,skeletal muscle contraction,GO:0003009,swallowing ,,,,,,,,,,,,,,,,,tissue,pharynx,pharynx,UBERON:0006562,superior pharyngeal constrictor,superior pharyngeal constrictor,UBERON:0006329,,does,contraction,,,,,,milliseconds,,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,muscle contraction,muscle contraction,GO:0006936,skeletal muscle contraction,skeletal muscle contraction,GO:0003009,swallowing ,,,,,,,,,,,,,,,,,tissue,pharynx,pharynx,UBERON:0006562,superior pharyngeal constrictor,superior pharyngeal constrictor,UBERON:0006329,pharyngeal nerve plexus depolarization,increases,contraction,,,,,,milliseconds,paracrine,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,muscle contraction,muscle contraction,GO:0006936,skeletal muscle contraction,skeletal muscle contraction,GO:0003009,swallowing ,,,,,,,,,,,,,,,,,tissue,pharynx,pharynx,UBERON:0006562,superior pharyngeal constrictor,superior pharyngeal constrictor,UBERON:0006329,pharyngeal nerve plexus depolarization,increases,contraction X,force,,,,,milliseconds,paracrine,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,muscle contraction,muscle contraction,GO:0006936,skeletal muscle contraction,skeletal muscle contraction,GO:0003009,swallowing ,,,,,,,,,,,,,,,,,tissue,pharynx,pharynx,UBERON:0006562,superior pharyngeal constrictor,superior pharyngeal constrictor,UBERON:0006329,pharyngeal nerve plexus depolarization,increases,contraction X,frequency,,,,,milliseconds,paracrine,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,muscle contraction,muscle contraction,GO:0006936,skeletal muscle contraction,skeletal muscle contraction,GO:0003009,swallowing ,,,,,,,,,,,,,,,,pharyngeal plexus gets contribution from CN IX and X to innervate the pharyngeal constrictors,tissue,glossopharyngeal nerve,glossopharyngeal nerve,UBERON:0001649,pharyngeal nerve plexus,pharyngeal nerve plexus,UBERON:0011325,,does,innervation of X,middle pharyngeal constrictor,,,,,milliseconds,,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,muscle contraction,muscle contraction,GO:0006936,skeletal muscle contraction,skeletal muscle contraction,GO:0003009,swallowing ,,,,,,,,,,,,,,,,pharyngeal plexus gets contribution from CN IX and X to innervate the pharyngeal constrictors,tissue,vagus nerve,vagus nerve,UBERON:0001759,pharyngeal nerve plexus,pharyngeal nerve plexus,UBERON:0011325,,does,innervation of X,middle pharyngeal constrictor,,,,,milliseconds,,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,muscle contraction,muscle contraction,GO:0006936,skeletal muscle contraction,skeletal muscle contraction,GO:0003009,swallowing ,,,,,,,,,,,,,,,,,tissue,pharynx,pharynx,UBERON:0006562,middle pharyngeal constrictor,middle pharyngeal constrictor,UBERON:0010749,,does,contraction,,,,,,milliseconds,,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,muscle contraction,muscle contraction,GO:0006936,skeletal muscle contraction,skeletal muscle contraction,GO:0003009,swallowing ,,,,,,,,,,,,,,,,,tissue,pharynx,pharynx,UBERON:0006562,middle pharyngeal constrictor,middle pharyngeal constrictor,UBERON:0010749,pharyngeal nerve plexus depolarization,increases,contraction,,,,,,milliseconds,paracrine,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,muscle contraction,muscle contraction,GO:0006936,skeletal muscle contraction,skeletal muscle contraction,GO:0003009,swallowing ,,,,,,,,,,,,,,,,,tissue,pharynx,pharynx,UBERON:0006562,middle pharyngeal constrictor,middle pharyngeal constrictor,UBERON:0010749,pharyngeal nerve plexus depolarization,increases,contraction X,force,,,,,milliseconds,paracrine,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,muscle contraction,muscle contraction,GO:0006936,skeletal muscle contraction,skeletal muscle contraction,GO:0003009,swallowing ,,,,,,,,,,,,,,,,,tissue,pharynx,pharynx,UBERON:0006562,middle pharyngeal constrictor,middle pharyngeal constrictor,UBERON:0010749,pharyngeal nerve plexus depolarization,increases,contraction X,frequency,,,,,milliseconds,paracrine,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,muscle contraction,muscle contraction,GO:0006936,skeletal muscle contraction,skeletal muscle contraction,GO:0003009,swallowing ,,,,,,,,,,,,,,,,pharyngeal plexus gets contribution from CN IX and X to innervate the pharyngeal constrictors,tissue,glossopharyngeal nerve,glossopharyngeal nerve,UBERON:0001649,pharyngeal nerve plexus,pharyngeal nerve plexus,UBERON:0011325,,does,innervation of X,inferior pharyngeal constrictor,,,,,milliseconds,,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,muscle contraction,muscle contraction,GO:0006936,skeletal muscle contraction,skeletal muscle contraction,GO:0003009,swallowing ,,,,,,,,,,,,,,,,pharyngeal plexus gets contribution from CN IX and X to innervate the pharyngeal constrictors,tissue,vagus nerve,vagus nerve,UBERON:0001759,pharyngeal nerve plexus,pharyngeal nerve plexus,UBERON:0011325,,does,innervation of X,inferior pharyngeal constrictor,,,,,milliseconds,,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,muscle contraction,muscle contraction,GO:0006936,skeletal muscle contraction,skeletal muscle contraction,GO:0003009,swallowing ,,,,,,,,,,,,,,,,,tissue,pharynx,pharynx,UBERON:0006562,inferior pharyngeal constrictor,inferior pharyngeal constrictor,UBERON:0001570,,does,contraction,,,,,,milliseconds,,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,muscle contraction,muscle contraction,GO:0006936,skeletal muscle contraction,skeletal muscle contraction,GO:0003009,swallowing ,,,,,,,,,,,,,,,,,tissue,pharynx,pharynx,UBERON:0006562,inferior pharyngeal constrictor,inferior pharyngeal constrictor,UBERON:0001570,pharyngeal nerve plexus depolarization,increases,contraction,,,,,,milliseconds,paracrine,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,muscle contraction,muscle contraction,GO:0006936,skeletal muscle contraction,skeletal muscle contraction,GO:0003009,swallowing ,,,,,,,,,,,,,,,,,tissue,pharynx,pharynx,UBERON:0006562,inferior pharyngeal constrictor,inferior pharyngeal constrictor,UBERON:0001570,pharyngeal nerve plexus depolarization,increases,contraction X,force,,,,,milliseconds,paracrine,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,muscle contraction,muscle contraction,GO:0006936,skeletal muscle contraction,skeletal muscle contraction,GO:0003009,swallowing ,,,,,,,,,,,,,,,,,tissue,pharynx,pharynx,UBERON:0006562,inferior pharyngeal constrictor,inferior pharyngeal constrictor,UBERON:0001570,pharyngeal nerve plexus depolarization,increases,contraction X,frequency,,,,,milliseconds,paracrine,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,muscle contraction,muscle contraction,GO:0006936,skeletal muscle contraction,skeletal muscle contraction,GO:0003009,vocalization behavior,vocalization behavior,GO:0071625,,,,,,,,,,,,,,CN X innervates the intrinsic laryngeal muscle to produce vocalization,tissue,vagus nerve,vagus nerve,UBERON:0001759,recurrent laryngeal nerve,recurrent laryngeal nerve,UBERON:0003716,,does,depolarization,,,,,,milliseconds,,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,muscle contraction,muscle contraction,GO:0006936,skeletal muscle contraction,skeletal muscle contraction,GO:0003009,vocalization behavior,vocalization behavior,GO:0071625,,,,,,,,,,,,,,,tissue,vagus nerve,vagus nerve,UBERON:0001759,recurrent laryngeal nerve,recurrent laryngeal nerve,UBERON:0003716,,does,innervation of X,laryngeal intrinsic muscle,,,,,milliseconds,,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,muscle contraction,muscle contraction,GO:0006936,skeletal muscle contraction,skeletal muscle contraction,GO:0003009,vocalization behavior,vocalization behavior,GO:0071625,,,,,,,,,,,,,,,tissue,larynx,larynx,UBERON:0001737,laryngeal intrinsic muscle,laryngeal intrinsic muscle,UBERON:0006328,,does,contraction,,,,,,milliseconds,,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,muscle contraction,muscle contraction,GO:0006936,skeletal muscle contraction,skeletal muscle contraction,GO:0003009,vocalization behavior,vocalization behavior,GO:0071625,,,,,,,,,,,,,,,tissue,larynx,larynx,UBERON:0001737,laryngeal intrinsic muscle,laryngeal intrinsic muscle,UBERON:0006328,recurrent laryngeal nerve depolarization,increases,contraction,,,,,,milliseconds,paracrine,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,muscle contraction,muscle contraction,GO:0006936,skeletal muscle contraction,skeletal muscle contraction,GO:0003009,vocalization behavior,vocalization behavior,GO:0071625,,,,,,,,,,,,,,,tissue,larynx,larynx,UBERON:0001737,laryngeal intrinsic muscle,laryngeal intrinsic muscle,UBERON:0006328,recurrent laryngeal nerve depolarization,increases,contraction X,force,,,,,milliseconds,paracrine,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,muscle contraction,muscle contraction,GO:0006936,skeletal muscle contraction,skeletal muscle contraction,GO:0003009,vocalization behavior,vocalization behavior,GO:0071625,,,,,,,,,,,,,,,tissue,larynx,larynx,UBERON:0001737,laryngeal intrinsic muscle,laryngeal intrinsic muscle,UBERON:0006328,recurrent laryngeal nerve depolarization,increases,contraction X,frequency,,,,,milliseconds,paracrine,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,muscle contraction,muscle contraction,GO:0006936,skeletal muscle contraction,skeletal muscle contraction,GO:0003009,vocalization behavior,vocalization behavior,GO:0071625,,,,,,,,,,,,,,,tissue,larynx,larynx,UBERON:0001737,laryngeal intrinsic muscle,laryngeal intrinsic muscle,UBERON:0006328,laryngeal intrinsic muscle contraction,increases,tension of X,vocal cords,,,,,milliseconds,paracrine,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,muscle contraction,muscle contraction,GO:0006936,skeletal muscle contraction,skeletal muscle contraction,GO:0003009,vocalization behavior,vocalization behavior,GO:0071625,,,,,,,,,,,,,,,tissue,larynx,larynx,UBERON:0001737,laryngeal intrinsic muscle,laryngeal intrinsic muscle,UBERON:0006328,laryngeal intrinsic muscle contraction force,increases,tension of X,vocal cords,,,,,milliseconds,paracrine,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,muscle contraction,muscle contraction,GO:0006936,skeletal muscle contraction,skeletal muscle contraction,GO:0003009,vocalization behavior,vocalization behavior,GO:0071625,,,,,,,,,,,,,,,tissue,larynx,larynx,UBERON:0001737,laryngeal intrinsic muscle,laryngeal intrinsic muscle,UBERON:0006328,laryngeal intrinsic muscle contraction frequency,increases,tension of X,vocal cords,,,,,milliseconds,paracrine,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,homeostasis,homeostatic process,GO:0042592,regulation of heart rate,regulation of heart rate,GO:0002027,regulation of SA node cell action potential,regulation of SA node cell action potential,GO:0098907,,,,,,,,,,,,,,CN X via ACH release on M2 receptors controls SA node behavior,tissue,cranial nerve,cranial nerve,UBERON:0001785,vagus nerve,vagus nerve,UBERON:0001759,,does,innervation of X,sinoatrial node,,,,,milliseconds,,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,homeostasis,homeostatic process,GO:0042592,regulation of heart rate,regulation of heart rate,GO:0002027,regulation of SA node cell action potential,regulation of SA node cell action potential,GO:0098907,,,,,,,,,,,,,,,tissue,heart,heart,UBERON:0000948,sinoatrial node,sinoatrial node,UBERON:0002351,,does,depolarization,,,,,,milliseconds,,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,homeostasis,homeostatic process,GO:0042592,regulation of heart rate,regulation of heart rate,GO:0002027,regulation of SA node cell action potential,regulation of SA node cell action potential,GO:0098907,,,,,,,,,,,,,,,tissue,heart,heart,UBERON:0000948,sinoatrial node,sinoatrial node,UBERON:0002351,vagus nerve depolarization,decreases,depolarization X,frequency,,,,,milliseconds,paracrine,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,homeostasis,homeostatic process,GO:0042592,regulation of heart rate,regulation of heart rate,GO:0002027,regulation of SA node cell action potential,regulation of SA node cell action potential,GO:0098907,,,,,,,,,,,,,,,tissue,cranial nerve,cranial nerve,UBERON:0001785,vagus nerve,vagus nerve,UBERON:0001759,,does,innervation of X,heart,,,,,milliseconds,,autocrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,homeostasis,homeostatic process,GO:0042592,regulation of heart rate,regulation of heart rate,GO:0002027,regulation of SA node cell action potential,regulation of SA node cell action potential,GO:0098907,,,,,,,,,,,,,,,cell,heart,heart,UBERON:0000948,cardiac muscle cell,cardiac muscle cell,CL:0000746,vagus nerve depolarization,decreases,contraction,,,,,,milliseconds,paracrine,autocrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,homeostasis,homeostatic process,GO:0042592,regulation of heart rate,regulation of heart rate,GO:0002027,regulation of SA node cell action potential,regulation of SA node cell action potential,GO:0098907,,,,,,,,,,,,,,,cell,heart,heart,UBERON:0000948,cardiac muscle cell,cardiac muscle cell,CL:0000746,vagus nerve depolarization,decreases,contraction X,force,,,,,milliseconds,paracrine,autocrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,homeostasis,homeostatic process,GO:0042592,regulation of heart rate,regulation of heart rate,GO:0002027,regulation of SA node cell action potential,regulation of SA node cell action potential,GO:0098907,,,,,,,,,,,,,,,cell,heart,heart,UBERON:0000948,cardiac muscle cell,cardiac muscle cell,CL:0000746,vagus nerve depolarization,decreases,contraction X,frequency,,,,,milliseconds,paracrine,autocrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,homeostasis,homeostatic process,GO:0042592,regulation of heart rate,regulation of heart rate,GO:0002027,regulation of SA node cell action potential,regulation of SA node cell action potential,GO:0098907,,,,,,,,,,,,,,,cell,heart,heart,UBERON:0000948,cardiac muscle cell,cardiac muscle cell,CL:0000746,,does,X uptake,calcium,,,,,milliseconds,,autocrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,homeostasis,homeostatic process,GO:0042592,regulation of heart rate,regulation of heart rate,GO:0002027,regulation of SA node cell action potential,regulation of SA node cell action potential,GO:0098907,,,,,,,,,,,,,,,cell,heart,heart,UBERON:0000948,cardiac muscle cell,cardiac muscle cell,CL:0000746,sympathetic nerve depolarization,increases,X uptake,calcium,,,,,milliseconds,paracrine,autocrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,homeostasis,homeostatic process,GO:0042592,regulation of heart rate,regulation of heart rate,GO:0002027,regulation of SA node cell action potential,regulation of SA node cell action potential,GO:0098907,,,,,,,,,,,,,,,cell,heart,heart,UBERON:0000948,cardiac muscle cell,cardiac muscle cell,CL:0000746,sympathetic nerve depolarization,decreases,X export,calcium,,,,,milliseconds,paracrine,autocrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,muscle contraction,muscle contraction,GO:0006936,smooth muscle contraction,smooth muscle contraction,GO:0006939,peristalsis,peristalsis,GO:0030432,,,,,,,,,,,,,,CN X synapses on smooth muscle cells of esophagus and stomach to regulate peristalsis,tissue,cranial nerve,cranial nerve,UBERON:0001785,vagus nerve,vagus nerve,UBERON:0001759,,does,innervation of X,smooth muscle cell of stomach,,,,,milliseconds,,autocrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,muscle contraction,muscle contraction,GO:0006936,smooth muscle contraction,smooth muscle contraction,GO:0006939,peristalsis,peristalsis,GO:0030432,,,,,,,,,,,,,,,cell,stomach,stomach,UBERON:0000945,smooth muscle cell of stomach,smooth muscle cell of stomach,CL:4047034,,does,contraction,,,,,,milliseconds,,autocrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,muscle contraction,muscle contraction,GO:0006936,smooth muscle contraction,smooth muscle contraction,GO:0006939,peristalsis,peristalsis,GO:0030432,,,,,,,,,,,,,,,cell,stomach,stomach,UBERON:0000945,smooth muscle cell of stomach,smooth muscle cell of stomach,CL:4047034,vagus nerve depolarization,decreases,contraction,,,,,,seconds,paracrine,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,muscle contraction,muscle contraction,GO:0006936,smooth muscle contraction,smooth muscle contraction,GO:0006939,peristalsis,peristalsis,GO:0030432,,,,,,,,,,,,,,,cell,stomach,stomach,UBERON:0000945,smooth muscle cell of stomach,smooth muscle cell of stomach,CL:4047034,vagus nerve depolarization,decreases,contraction X,force,,,,,seconds,paracrine,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nervous system,nervous system process,GO:0050877,muscle contraction,muscle contraction,GO:0006936,smooth muscle contraction,smooth muscle contraction,GO:0006939,peristalsis,peristalsis,GO:0030432,,,,,,,,,,,,,,,cell,stomach,stomach,UBERON:0000945,smooth muscle cell of stomach,smooth muscle cell of stomach,CL:4047034,vagus nerve depolarization,decreases,contraction X,frequency,,,,,seconds,paracrine,paracrine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
